Lote,ID_bioreactor,F_h_init_in,F_h_end_in,Volumen_cultivo,Turbidez_init,Turbidez_end,Vialidad_end,Duracion_inoculo,Agitation_PV_min,Agitation_PV_max,Agitation_PV_mean,Air_Sparge_PV_min,Air_Sparge_PV_max,Air_Sparge_PV_mean,Pressure_PV_min,Pressure_PV_max,Pressure_PV_mean,DO_1_PV_min,DO_1_PV_max,DO_1_PV_mean,DO_2_PV_min,DO_2_PV_max,DO_2_PV_mean,Gas_Overlay_PV_min,Gas_Overlay_PV_max,Gas_Overlay_PV_mean,Load_Cell_Net_PV_min,Load_Cell_Net_PV_max,Load_Cell_Net_PV_mean,pH_1_PV_min,pH_1_PV_max,pH_1_PV_mean,pH_2_PV_min,pH_2_PV_max,pH_2_PV_mean,PUMP_1_PV_min,PUMP_1_PV_max,PUMP_1_PV_mean,PUMP_1_TOTAL_min,PUMP_1_TOTAL_max,PUMP_1_TOTAL_mean,PUMP_2_PV_min,PUMP_2_PV_max,PUMP_2_PV_mean,PUMP_2_TOTAL_min,PUMP_2_TOTAL_max,PUMP_2_TOTAL_mean,Single_Use_DO_PV_min,Single_Use_DO_PV_max,Single_Use_DO_PV_mean,Single_Use_pH_PV_min,Single_Use_pH_PV_max,Single_Use_pH_PV_mean,Temperatura_PV_min,Temperatura_PV_max,Temperatura_PV_mean,Turbidez_min,Turbidez_mean,Turbidez_max,Viabilidad_min,Viabilidad_mean,Viabilidad_max
23120,13172,2023-11-20 07:45:00,2023-11-21 07:30:00,80.0,16.240000000000002,26.8,104800000.0,0 days 23:45:00,0.0,72.0,29.88436693006372,0.0,11.09859232177736,0.03853677889506028,0.97520286199396,480.0,155.53445401984615,0.0,81.3189941406248,11.840480122583534,0.0,76.97355957031249,15.572531612153092,0.0,4.000538464673513,2.680532827170128,-7.646240176391601,168.7872235769528,54.419590978744424,-4.686228942871096,6.240000152587888,1.1708521720868694,3.2,6.007430648803712,5.059791695037812,0.0,0.0,0.0,7.439999389648441,19.84000091552736,13.19899435058332,0.0,1.086089035596304,0.003771142484709389,0.0,442.6894042968752,153.96187288372306,13.804370148639444,799.9919921875,284.054673764375,5.855999755859376,800.056005859376,259.70261060711425,15.030653182538964,29.87199707031248,24.89363621737007,16.240000000000002,18.912,26.8,5685333.333333334,32342400.0,105066666.66666669
23121,14618,2023-11-20 07:50:00,2023-11-21 07:30:00,80.0,11.2,24.4,143200000.0,0 days 23:40:00,0.0,60.86957957051624,29.637535704766144,0.0,0.0,0.0,0.97520286199396,480.0,157.1388183700016,0.0,81.3189941406248,11.616561113753434,0.0,72.8873962402344,15.466370332385186,0.0,4.000538464673513,2.6947181401222613,-7.646240176391601,122.2386931282824,53.823912196000116,-4.686228942871096,6.240000152587888,1.1570956417989573,3.2,6.007430648803712,5.060681959747177,0.0,0.0,0.0,7.439999389648441,19.84000091552736,13.198703061974806,0.0,0.0,0.0,0.0,442.6894042968752,154.07357819616004,13.804370148639444,799.9919921875,286.4022134582078,5.855999755859376,800.056005859376,262.3736579149142,15.030653182538964,29.87199707031248,24.845929225306808,11.2,14.864,24.4,6141333.333333334,42246933.333333336,143200000.0
23124,13171,2023-11-26 07:35:00,2023-11-27 07:30:00,83.2,15.92,25.52,88800000.0,0 days 23:55:00,20.0,72.0,38.34455553690592,0.0,16.00016807816664,0.4750955926522191,-0.5208312988281248,5.434027099609376,1.375518561704445,0.0,83.7498413085936,8.35787751011671,0.0,0.0,0.0,0.0,4.00242768498508,2.6666367329797103,108.9599975585936,173.28000488281282,149.16335358874449,-4.686228942871096,6.240000152587888,2.4925833812410403,3.2,6.2450073242187525,4.90730241261944,0.0,0.0,0.0,0.0,9.91999969482424,5.7866663614908935,0.0,4.199506065934312,0.03988843042917411,0.0,141.52065429687522,3.1590328216552748,13.155838012695282,799.9919921875,526.2818509869612,5.920000076293944,800.2,518.8282522675147,21.60754997573088,29.88000488281248,28.35698776404106,15.92,20.72,25.52,2824208.0,45678770.66666667,88533333.33333334
23125,13171,2023-11-26 07:35:00,2023-11-27 07:30:00,84.0,15.92,25.52,88800000.0,0 days 23:55:00,20.0,72.0,38.34455553690592,0.0,16.00016807816664,0.4750955926522191,-0.5208312988281248,5.434027099609376,1.375518561704445,0.0,83.7498413085936,8.35787751011671,0.0,0.0,0.0,0.0,4.00242768498508,2.6666367329797103,108.9599975585936,173.28000488281282,149.16335358874449,-4.686228942871096,6.240000152587888,2.4925833812410403,3.2,6.2450073242187525,4.90730241261944,0.0,0.0,0.0,0.0,9.91999969482424,5.7866663614908935,0.0,4.199506065934312,0.03988843042917411,0.0,141.52065429687522,3.1590328216552748,13.155838012695282,799.9919921875,526.2818509869612,5.920000076293944,800.2,518.8282522675147,21.60754997573088,29.88000488281248,28.35698776404106,15.92,20.72,25.52,2824208.0,45678770.66666667,88533333.33333334
23126,14618,2023-11-27 07:15:00,2023-11-28 07:00:00,80.80000000000001,14.0,28.480000000000004,134400000.0,0 days 23:45:00,0.0,80.0,49.01122220357259,0.0,15.998747822626482,1.009649719697748,-0.3986007075724808,480.0,146.08232511140537,0.0,76.72561035156248,8.519496896360348,0.0,0.0,0.0,0.0,10.357911379328002,2.823020086651832,-7.2,168.4,96.12785803570216,-4.686228942871096,6.240000152587888,1.23269383019537,2.5437493600900964,5.947251892089841,4.863435167258929,0.0,0.0,0.0,0.0,27.28000183105472,7.33588204492902,0.0,5.164853376267992,0.1779817781803327,0.0,153.57540283203122,52.87638070559468,2.2087370145180723,799.9919921875,212.42504730037732,5.327999877929688,799.9600097656248,256.67127092530825,10.37600097656248,31.48000488281248,25.158094194354266,14.0,17.632,28.480000000000004,8090666.666666668,42844800.0,134133333.33333331
23127,14618,2023-11-27 07:15:00,2023-11-28 07:00:00,80.4,14.0,28.480000000000004,134400000.0,0 days 23:45:00,0.0,80.0,49.01122220357259,0.0,15.998747822626482,1.009649719697748,-0.3986007075724808,480.0,146.08232511140537,0.0,76.72561035156248,8.519496896360348,0.0,0.0,0.0,0.0,10.357911379328002,2.823020086651832,-7.2,168.4,96.12785803570216,-4.686228942871096,6.240000152587888,1.23269383019537,2.5437493600900964,5.947251892089841,4.863435167258929,0.0,0.0,0.0,0.0,27.28000183105472,7.33588204492902,0.0,5.164853376267992,0.1779817781803327,0.0,153.57540283203122,52.87638070559468,2.2087370145180723,799.9919921875,212.42504730037732,5.327999877929688,799.9600097656248,256.67127092530825,10.37600097656248,31.48000488281248,25.158094194354266,14.0,17.632,28.480000000000004,8090666.666666668,42844800.0,134133333.33333331
23131,13171,2023-12-03 06:55:00,2023-12-04 07:00:00,84.0,15.44,22.32,144800000.0,1 days 00:05:00,0.0,72.0,38.666666666666664,0.0,16.00235327489624,1.226136624458823,0.6974704752604168,480.0,162.06724783416445,0.0,77.873046875,18.917408313301284,0.0,0.0,0.0,0.0,4.001880851319648,2.666684677048402,-5.919999694824217,180.9888048828128,84.8412245096084,-4.686228942871096,6.272000122070312,2.5927285659136907,3.2,6.015054321289064,4.160726280965019,0.0,0.0,0.0,1.9897597943012,24.800001525878884,11.493154137890027,0.0,0.0,0.0,0.0,33.980944824218724,11.285296638072884,8.662793258590721,799.9919921875,285.8764560665735,6.009096233555081,799.7359863281249,270.6721473114821,9.70400390625,29.813694632826085,23.339007355374,15.44,18.880000000000003,22.32,2312000.0,73556000.0,144800000.0
23132,14618,2023-12-03 07:00:00,2023-12-04 07:00:00,176.0,15.6,24.96,101600000.0,1 days 00:00:00,0.0,72.0,38.666666666666664,0.0,16.00235327489624,1.226136624458823,0.6974704752604168,480.0,162.06724783416445,0.0,77.873046875,18.917408313301284,0.0,0.0,0.0,0.0,4.001880851319648,2.666684677048402,-5.919999694824217,180.9888048828128,84.8412245096084,-4.686228942871096,6.272000122070312,2.5927285659136907,3.2,6.015054321289064,4.160726280965019,0.0,0.0,0.0,1.9897597943012,24.800001525878884,11.493154137890027,0.0,0.0,0.0,0.0,33.980944824218724,11.285296638072884,8.662793258590721,799.9919921875,285.8764560665735,6.009096233555081,799.7359863281249,270.6721473114821,9.70400390625,29.813694632826085,23.339007355374,15.6,20.28,24.96,2821333.333333333,52077333.333333336,101333333.33333334
23133,14618,2023-12-03 07:00:00,2023-12-04 07:00:00,176.0,15.6,24.96,101600000.0,1 days 00:00:00,0.0,72.0,38.666666666666664,0.0,16.00235327489624,1.226136624458823,0.6974704752604168,480.0,162.06724783416445,0.0,77.873046875,18.917408313301284,0.0,0.0,0.0,0.0,4.001880851319648,2.666684677048402,-5.919999694824217,180.9888048828128,84.8412245096084,-4.686228942871096,6.272000122070312,2.5927285659136907,3.2,6.015054321289064,4.160726280965019,0.0,0.0,0.0,1.9897597943012,24.800001525878884,11.493154137890027,0.0,0.0,0.0,0.0,33.980944824218724,11.285296638072884,8.662793258590721,799.9919921875,285.8764560665735,6.009096233555081,799.7359863281249,270.6721473114821,9.70400390625,29.813694632826085,23.339007355374,15.6,20.28,24.96,2821333.333333333,52077333.333333336,101333333.33333334
23136,13171,2023-12-17 07:45:00,2023-12-18 08:40:00,166.4,15.68,32.64,122400000.0,1 days 00:55:00,44.0,72.0,53.986666666666665,0.0,16.00225138957008,0.6449496962370436,-6.024572574734897,8.38350072509968,-0.27250426918198134,0.0,74.83169225955824,8.031175926826938,0.0,79.76625692378192,1.6701497818587618,0.0,4.003953205337664,2.6666910047340604,157.20000000000002,172.2832177110696,162.49313500214558,-4.686228942871096,6.272000122070312,2.5308616436070004,1.90353697749196,5.9808471679687525,4.970184790845623,0.0,0.0,0.0,0.0,24.800001525878884,9.907682429690553,0.0,0.0,0.0,0.0,52.80001831054688,17.60000610351563,8.613213360593361,799.9919921875,517.278485267722,5.920000076293944,800.279980468752,508.9449742397144,15.75200195312504,29.8,23.845006343392697,15.68,24.96,32.64,2394666.666666667,97242666.66666669,166933333.33333334
23137,13171,2023-12-17 07:45:00,2023-12-18 13:55:00,166.4,15.68,26.56,167200000.0,1 days 06:10:00,44.0,72.0,54.18181818181818,0.0,16.00225138957008,0.9521289472021991,-6.024572574734897,8.72271481931936,0.22475581864753008,0.0,74.83169225955824,7.561183725923829,0.0,79.76625692378192,3.4826750798011417,0.0,4.003953205337664,2.7658637379496276,87.2799987792968,172.2832177110696,158.41148969917072,-4.686228942871096,6.272000122070312,2.523630169850509,1.90353697749196,5.9811408996582,4.962733344106583,0.0,0.0,0.0,0.0,24.800001525878884,9.90982026927349,0.0,4.9570532496609285,0.09199483757373432,0.0,278.7352539062504,26.409916339974462,8.613213360593361,799.9919921875,476.8781546214939,5.912000274658201,800.279980468752,467.59753557110133,15.75200195312504,29.8,24.372381741905198,15.68,24.96,32.64,2394666.666666667,97242666.66666669,166933333.33333334
23138,13172,2023-12-18 07:55:00,2023-12-19 06:50:00,160.0,12.880000000000004,18.08,252000000.0,0 days 22:55:00,0.0,72.0,43.36231884057971,0.0,16.00188187529408,0.7617681924425262,-3.641879986931297,480.0,111.71434075644805,0.0,79.42381591796872,2.3391832481521475,0.0,69.35296020507816,7.996950389165109,0.0,4.002159910276384,1.855063976625697,-7.280000305175784,168.24000244140643,116.3055038544372,-4.686228942871096,6.272000122070312,1.5228272607329587,2.04390709513204,5.9811408996582,4.871611838905588,0.0,0.0,0.0,0.0,24.800001525878884,9.920000457763665,0.0,4.9570532496609285,0.1817286067129959,0.0,300.7748779296872,103.86517673272841,9.10142729482216,799.9919921875,456.476814820161,5.880000305175784,800.279980468752,454.87160946025443,9.53325813630248,29.83534409466912,24.920595799057466,12.72,16.72,21.840000000000003,4530666.666666667,25914074.074074075,56773333.33333334
23139,13172,2023-12-18 07:55:00,2023-12-19 13:15:00,160.0,12.880000000000004,21.840000000000003,56800000.0,1 days 05:20:00,0.0,72.0,42.029967058511176,0.0,16.00188187529408,0.9190116593127258,-3.641879986931297,480.0,122.55328810138556,0.0,79.42381591796872,1.8237699900847253,0.0,69.35296020507816,7.536520914761076,0.0,16.00416077232552,2.418084510716295,-7.280000305175784,169.4935046496688,110.36663364480616,-4.686228942871096,6.272000122070312,1.4270446726133295,2.04390709513204,5.9811408996582,4.87120763760547,0.0,0.0,0.0,0.0,24.800001525878884,9.905552523744634,0.0,4.9570532496609285,0.21161702527792856,0.0,300.7748779296872,108.06424919322863,9.10142729482216,799.9919921875,472.97058028550657,5.872000122070312,800.279980468752,472.62328725634984,9.53325813630248,29.83534409466912,24.86935460556381,12.72,16.72,21.840000000000003,4530666.666666667,25914074.074074075,56773333.33333334
24004,13172,2024-01-15 07:30:00,2024-01-16 11:30:00,168.0,14.480000000000002,24.480000000000004,79120000.0,1 days 04:00:00,0.0,72.0,31.629930516209786,0.0,15.99827188447496,0.7407655342255332,-7.286968013021265,480.0,56.12269532855515,0.0,80.41408691406241,3.0724245807579145,0.0,80.3052978515624,9.086558366763123,0.0,4.00082815614944,3.3510068513601494,-7.040000152587888,170.6400024414064,100.34100007819691,-4.686228942871096,6.272000122070312,1.1903455875983577,0.4850675395325248,6.292241668701169,4.76934362519615,0.0,0.0,0.0,0.0,277.7603027343752,13.38018368389132,0.0,4.114168722534177,0.0442460968828019,0.0,51.74087524414064,7.346425171236027,9.94372133770512,799.9919921875,480.1091170089992,-0.0799999237060547,800.008007812504,486.0707555892029,4.120940338675304,29.87199707031248,20.78966835032681,14.480000000000002,18.53714285714286,24.480000000000004,3560000.0,33412190.47619048,79120000.0
24003,14618,2024-01-16 09:00:00,2024-01-17 09:05:00,168.0,13.68,19.36,88800000.0,1 days 00:05:00,0.0,72.0,27.564501648178204,0.0,15.999298546180562,0.4416750529552665,-7.343762408431776,480.0,3.7900037148005,0.0,78.07420654296872,9.033524784400367,0.0,24.32559280359608,0.8155053343418184,0.0,4.00082815614944,3.9450196864305322,-7.120000457763672,178.00414898599442,64.29197787846086,-4.686228942871096,6.272000122070312,1.0807117462158187,0.979119873046872,6.004461288452152,3.8243955975541364,0.0,0.0,0.0,0.0,29.760000610351604,12.336531297503777,0.0,3.668730086303905,0.016674447188356048,0.0,9.42260742187504,3.44102892203415,9.959351938324,799.9919921875,506.1735166371002,5.7690822990992405,799.9439941406249,499.7624213809426,11.45445650129128,29.87199707031248,20.459756447737696,13.68,15.586666666666668,19.36,2178666.666666667,29228888.88888889,89066666.66666667
24005,14618,2024-01-19 07:15:00,2024-01-20 08:15:00,82.64,15.28,30.480000000000004,79760000.0,1 days 01:00:00,20.0,80.0,45.33441177084505,0.0,16.001868848989442,1.3259073285056715,-5.50616214130108,4.424712397786304,-0.5416183304407606,0.0,78.93529300159202,17.990588177524607,0.0,0.0,0.0,3.9867784814264,4.001197310225208,3.9999938449566375,43.84000244140624,170.1600097656248,137.64828339435854,-4.686228942871096,6.272000122070312,2.5003565951686753,0.8347133493736001,6.350276201313968,5.08747287427944,0.0,0.0,0.0,0.0,19.84000091552736,13.111793037810163,0.0,5.0622281478881845,0.23107860199576302,0.0,491.9908203125,45.015708057866284,10.07455368041992,799.9919921875,285.2782896645713,5.791999816894528,799.9439941406249,270.5671881962247,3.1440002441406243,29.8,21.496414675093163,15.28,18.896000000000004,30.480000000000004,6616000.0,27243200.0,78293333.33333334
24007,13171,2024-01-19 07:30:00,2024-01-20 08:25:00,167.12,14.4,32.88,79440000.0,1 days 00:55:00,20.0,80.0,45.30775588855351,0.0,16.001868848989442,1.3391664017907283,-5.50616214130108,4.424712397786304,-0.5478967170091448,0.0,76.91502861661615,17.64722989089611,0.0,0.0,0.0,3.9867784814264,4.001197310225208,3.9999933926074056,43.84000244140624,170.1600097656248,137.68162387394452,-4.686228942871096,6.272000122070312,2.500246915840771,0.8347133493736001,6.350276201313968,5.087261785049416,0.0,0.0,0.0,0.0,19.84000091552736,13.110644300504346,0.0,5.0622281478881845,0.2333893880157206,0.0,491.9908203125,45.259053935442005,10.07455368041992,799.9919921875,284.93894855948076,5.791999816894528,799.9439941406249,270.5669934311025,3.1440002441406243,29.8,21.504584418560885,14.4,18.56,32.88,3488000.0,25641600.0,79466666.66666667
24008,13171,2024-01-19 07:30:00,2024-01-20 08:25:00,167.12,14.4,32.88,79440000.0,1 days 00:55:00,20.0,80.0,45.30775588855351,0.0,16.001868848989442,1.3391664017907283,-5.50616214130108,4.424712397786304,-0.5478967170091448,0.0,76.91502861661615,17.64722989089611,0.0,0.0,0.0,3.9867784814264,4.001197310225208,3.9999933926074056,43.84000244140624,170.1600097656248,137.68162387394452,-4.686228942871096,6.272000122070312,2.500246915840771,0.8347133493736001,6.350276201313968,5.087261785049416,0.0,0.0,0.0,0.0,19.84000091552736,13.110644300504346,0.0,5.0622281478881845,0.2333893880157206,0.0,491.9908203125,45.259053935442005,10.07455368041992,799.9919921875,284.93894855948076,5.791999816894528,799.9439941406249,270.5669934311025,3.1440002441406243,29.8,21.504584418560885,14.4,18.56,32.88,3488000.0,25641600.0,79466666.66666667
24009,13172,2024-01-22 07:30:00,2024-01-23 06:45:00,160.0,14.4,23.680000000000003,91200000.0,0 days 23:15:00,0.0,72.0,23.81560283687943,0.0,15.996796811983522,0.5392950243622077,1.875222355957032,480.0,321.04684921626887,0.0,0.0,0.0,0.0,80.15483398437522,8.698859850314818,0.0,4.0007478095760005,1.3333219329576875,-6.719999694824216,169.60535325061122,51.16451804601508,-4.686228942871096,6.272000122070312,1.0078213950570514,1.6064688471202642,6.132291047222744,3.5869580810023103,0.0,0.0,0.0,0.2049955013305992,19.84000091552736,13.135589006759492,0.0,4.676137536621097,0.15416343610540353,0.0,491.9908203125,167.4069476296451,10.10144811828616,718.5771972656248,468.2204453424866,5.943958102819872,800.008007812504,535.2577634311882,10.57438280891736,29.871523901379284,19.674612133580432,14.4,16.816000000000003,23.680000000000003,6104000.0,30063466.666666668,91466666.66666669
24010,13171,2024-01-26 07:00:00,2024-01-27 07:10:00,160.0,15.52,30.64,95200000.0,1 days 00:10:00,0.0,72.0,38.391752577319586,0.0,15.99990209761608,0.5676976933347299,-2.607061767578128,4.589614216865696,1.2298047052379186,0.0,78.87998046875,8.442305617926632,0.0,0.0,0.0,3.997956291832416,4.001767469453337,3.9999808414346383,-1.440000152587888,171.4760554841928,105.46965439326922,-4.686228942871096,6.272000122070312,2.5313793040271206,0.6836360931396488,7.168607563051649,4.634435431207772,0.0,0.0,0.0,2.142807938793368,17.3600006103516,14.96280018864014,0.0,4.448926853623288,0.03455224715328387,0.0,214.4127929687504,8.014119923621541,9.6910591082768,799.9919921875,542.2265457584053,5.840000152587888,800.1520019531281,535.3503316739093,3.191998291015624,29.768005371093764,13.77819155257404,15.52,19.136000000000003,30.64,3688000.0,28444266.666666668,95466666.66666669
24012,13172,2024-01-22 07:30:00,2024-01-23 06:45:00,160.0,14.4,23.680000000000003,91200000.0,0 days 23:15:00,0.0,72.0,23.81560283687943,0.0,15.996796811983522,0.5392950243622077,1.875222355957032,480.0,321.04684921626887,0.0,0.0,0.0,0.0,80.15483398437522,8.698859850314818,0.0,4.0007478095760005,1.3333219329576875,-6.719999694824216,169.60535325061122,51.16451804601508,-4.686228942871096,6.272000122070312,1.0078213950570514,1.6064688471202642,6.132291047222744,3.5869580810023103,0.0,0.0,0.0,0.2049955013305992,19.84000091552736,13.135589006759492,0.0,4.676137536621097,0.15416343610540353,0.0,491.9908203125,167.4069476296451,10.10144811828616,718.5771972656248,468.2204453424866,5.943958102819872,800.008007812504,535.2577634311882,10.57438280891736,29.871523901379284,19.674612133580432,14.4,16.816000000000003,23.680000000000003,6104000.0,30063466.666666668,91466666.66666669
24020,13171,2024-01-26 07:00:00,2024-01-27 07:10:00,160.0,15.52,30.64,95200000.0,1 days 00:10:00,0.0,72.0,38.391752577319586,0.0,15.99990209761608,0.5676976933347299,-2.607061767578128,4.589614216865696,1.2298047052379186,0.0,78.87998046875,8.442305617926632,0.0,0.0,0.0,3.997956291832416,4.001767469453337,3.9999808414346383,-1.440000152587888,171.4760554841928,105.46965439326922,-4.686228942871096,6.272000122070312,2.5313793040271206,0.6836360931396488,7.168607563051649,4.634435431207772,0.0,0.0,0.0,2.142807938793368,17.3600006103516,14.96280018864014,0.0,4.448926853623288,0.03455224715328387,0.0,214.4127929687504,8.014119923621541,9.6910591082768,799.9919921875,542.2265457584053,5.840000152587888,800.1520019531281,535.3503316739093,3.191998291015624,29.768005371093764,13.77819155257404,15.52,19.136000000000003,30.64,3688000.0,28444266.666666668,95466666.66666669
24019,13171,2024-02-02 07:20:00,2024-02-03 07:00:00,80.0,14.32,26.480000000000004,,0 days 23:40:00,20.0,44.0,36.0,0.0,15.999721948369922,0.9248842917275896,-13.423991469169762,5.526789402352945,-2.0938161691325594,0.0,75.40301513671872,21.973000888274136,0.0,0.0,0.0,3.998947503492776,4.000954973507152,4.000027376775398,80.4,87.4054711152784,82.59905745118643,-4.686228942871096,6.272000122070312,2.5291633787679677,0.4742721827552584,6.411380004882815,5.095973812217152,0.0,0.0,0.0,1.060027298923208,14.880000305175765,13.114374233997092,0.0,4.957914352416992,0.042145770891596775,0.0,11.86835479736328,2.528595076035418,9.57212972882808,799.9919921875,289.2748131949947,5.9280002593994165,799.9600097656248,281.7752506306449,3.2640014648437523,29.809687759006405,21.332688363401623,14.32,20.05333333333333,26.480000000000004,6448000.0,39607111.11111111,101333333.33333334
24021,14618,2024-02-02 07:10:00,2024-02-03 08:30:00,80.0,15.52,26.480000000000004,101600000.0,1 days 01:20:00,0.0,44.0,34.436270687844576,0.0,15.999721948369922,0.8614118403345197,-15.1498376045596,480.0,10.567717637364103,0.0,79.42277832031249,21.65026784898203,0.0,0.0,0.0,0.0,4.000954973507152,3.856229399676161,-7.919999694824217,87.4054711152784,79.41301504888249,-4.686228942871096,6.272000122070312,2.467184147865211,0.4742721827552584,6.411380004882815,5.039203553134204,0.0,0.0,0.0,1.060027298923208,14.880000305175765,13.122080584396738,0.0,4.957914352416992,0.03925341406570288,0.0,11.86835479736328,2.7729457588616797,9.57212972882808,799.9919921875,311.7705398423553,5.9280002593994165,799.9679687500001,312.1459939991089,3.2640014648437523,29.809687759006405,20.784362575368476,15.52,21.0,26.480000000000004,6040000.0,53686666.66666667,101333333.33333334
24014,13171,2024-02-09 07:35:00,2024-02-10 07:25:00,160.0,12.16,17.680000000000003,37040000.0,0 days 23:50:00,0.0,72.0,48.0,0.0,15.98511111262904,0.39387962199973314,-2.36139209015848,3.894059942639152,1.02735565439625,0.0,78.05269784484872,8.495211777356767,0.0,0.0,0.0,3.999106842908688,4.000765591378344,4.0000329687239695,-1.1200004577636722,168.4800048828128,108.68026055107138,-4.686228942871096,6.272000122070312,2.533671589525633,0.7345731413818752,6.033686447143552,3.4650450275547504,0.0,0.0,0.0,1.874479402097744,19.84000091552736,10.840261390129,0.0,0.0,0.0,0.0,11.86835479736328,5.760344220377386,13.31703634383216,799.9919921875,542.0911079752894,5.847999954223632,800.087988281248,535.3080976037804,10.69599609375,29.8,21.09367631329238,12.16,14.920000000000002,17.680000000000003,7970666.666666668,22518666.66666667,37066666.66666667
24027,13171,2024-02-09 07:35:00,2024-02-10 07:25:00,160.0,12.16,17.680000000000003,37040000.0,0 days 23:50:00,0.0,72.0,48.0,0.0,15.98511111262904,0.39387962199973314,-2.36139209015848,3.894059942639152,1.02735565439625,0.0,78.05269784484872,8.495211777356767,0.0,0.0,0.0,3.999106842908688,4.000765591378344,4.0000329687239695,-1.1200004577636722,168.4800048828128,108.68026055107138,-4.686228942871096,6.272000122070312,2.533671589525633,0.7345731413818752,6.033686447143552,3.4650450275547504,0.0,0.0,0.0,1.874479402097744,19.84000091552736,10.840261390129,0.0,0.0,0.0,0.0,11.86835479736328,5.760344220377386,13.31703634383216,799.9919921875,542.0911079752894,5.847999954223632,800.087988281248,535.3080976037804,10.69599609375,29.8,21.09367631329238,12.16,14.920000000000002,17.680000000000003,7970666.666666668,22518666.66666667,37066666.66666667
24031,13171,2024-02-16 07:30:00,2024-02-17 08:00:00,82.4,15.04,28.960000000000004,66640000.0,1 days 00:30:00,20.0,72.0,46.86868686868687,0.0,16.000126150324082,0.9369866172978126,-1.168981933593752,3.649811296402272,1.1556912360323093,0.0,76.25603353171712,9.912513612375779,0.0,0.0,0.0,3.9990037610828,4.001386393752504,4.000003328895082,82.72000122070321,165.40476503164,134.4858832363461,-4.686228942871096,6.272000122070312,2.4952795511889527,2.7031402587890643,6.0518745422363285,4.4873338424914415,0.0,0.0,0.0,1.595930010156928,14.880000305175765,12.275760142817251,0.0,3.1243353469848643,0.024306391401006735,0.0,128.79807128906242,17.760652030631373,7.976512626644087,799.9919921875,543.600009058088,5.88800010681152,800.087988281248,535.3354068011138,3.167999267578128,29.83837318227512,20.88592881292611,15.04,23.413333333333338,28.960000000000004,7456000.0,43783111.11111111,66640000.0
24035,13171,2024-03-01 07:00:00,2024-03-02 07:30:00,168.4,14.080000000000002,20.880000000000003,88000000.0,1 days 00:30:00,0.0,72.0,24.0,0.0,12.1817964234192,0.29654787350964096,1.2528975402832,480.0,320.5863595809883,0.0,80.44441528320321,8.545560564762056,0.0,0.0,0.0,0.0,4.000643247229752,1.3333188017112072,-6.320000076293944,168.4,51.96036559222111,-4.686228942871096,6.272000122070312,2.5079409993957036,1.063763046264648,3.2,1.8862078121370078,0.0,0.0,0.0,1.494363056881288,14.880000305175765,9.885502856171344,0.0,4.013899139270936,0.1370656817616996,0.0,517.421484375,56.552934940709584,13.9034690756212,799.9919921875,519.0772254482636,5.856000137329104,800.0959960937521,535.3090801081056,17.21787393617344,29.8,22.619301062642368,14.080000000000002,17.480000000000004,20.880000000000003,9093333.33333336,48679999.99999988,88266666.6666664
24036,13171,2024-03-01 07:00:00,2024-03-02 07:30:00,168.4,14.080000000000002,20.880000000000003,88000000.0,1 days 00:30:00,0.0,72.0,24.0,0.0,12.1817964234192,0.29654787350964096,1.2528975402832,480.0,320.5863595809883,0.0,80.44441528320321,8.545560564762056,0.0,0.0,0.0,0.0,4.000643247229752,1.3333188017112072,-6.320000076293944,168.4,51.96036559222111,-4.686228942871096,6.272000122070312,2.5079409993957036,1.063763046264648,3.2,1.8862078121370078,0.0,0.0,0.0,1.494363056881288,14.880000305175765,9.885502856171344,0.0,4.013899139270936,0.1370656817616996,0.0,517.421484375,56.552934940709584,13.9034690756212,799.9919921875,519.0772254482636,5.856000137329104,800.0959960937521,535.3090801081056,17.21787393617344,29.8,22.619301062642368,14.080000000000002,17.480000000000004,20.880000000000003,9093333.33333336,48679999.99999988,88266666.6666664
24041,13171,2024-03-08 07:20:00,2024-03-09 08:10:00,163.20000000000002,13.28,24.64,134400000.0,1 days 00:50:00,0.0,72.0,30.666666666666668,0.0,15.9943508768784,0.6688728684377309,-2.161456298828128,480.0,161.11712085711827,0.0,77.24986917783464,8.085958002850756,0.0,0.0,0.0,0.0,4.000848845255896,2.6666812491502454,-5.840000152587888,170.7319098341232,107.17371187225955,-4.686228942871096,6.272000122070312,2.504695677673032,0.3263946050478504,5.836314657226705,3.0842534403019397,0.0,0.0,0.0,0.0,14.880000305175765,10.696203232499775,0.0,1.811606275845848,0.016839660641115965,0.0,99.3721740722656,6.272060134836319,14.009252447814962,799.9919921875,541.6724326445748,5.871999740600584,800.0959960937521,535.3257356704044,3.176000976562504,29.8,17.862057124174697,13.28,20.53333333333333,24.64,6408000.0,94136000.0,141333333.3333336
